image,land_cover
27.0972_69.5178.png,
26.5383_69.8177.png,
24.2120_70.6354.png,
20.9547_72.7383.png,Permanent_water_bodies
21.5249_72.3384.png,Permanent_water_bodies
23.6783_68.1796.png,Permanent_water_bodies
23.7249_68.5296.png,Permanent_water_bodies
26.7120_68.6442.png,
27.2972_67.5178.png,
26.3971_67.6354.png,Permanent_water_bodies
26.5586_69.3975.png,
24.0459_70.0682.png,Permanent_water_bodies
24.3135_70.9883.png,
23.9547_69.3681.png,Built-up
22.5635_69.9472.png,
21.3371_73.5384.png,Tree_cover
27.4796_69.7766.png,
23.9547_68.2972.png,
21.8371_72.4795.png,
25.9796_67.9353.png,
23.9620_68.3353.png,Permanent_water_bodies
23.3328_87.6343.png,Grassland
24.0283_70.8795.png,Built-up
24.2086_67.3590.png,Permanent_water_bodies
26.9296_69.2476.png,
21.3870_72.5182.png,
27.4586_69.5354.png,
22.1749_72.4296.png,
24.1547_69.0648.png,Built-up
23.7135_69.0972.png,Built-up
23.9620_67.8678.png,Permanent_water_bodies
24.5249_71.2060.png,Built-up
25.9796_67.9854.png,
21.6135_72.5648.png,
24.1783_71.0796.png,Built-up
24.0459_70.9182.png,Built-up
23.9870_71.0384.png,Built-up
23.7458_70.0384.png,
24.0249_72.9060.png,
24.1884_68.3678.png,
27.5295_69.6589.png,Tree_cover
24.1871_70.1060.png,
23.7249_68.5181.png,
23.5283_68.3795.png,
24.0283_69.4296.png,Built-up
23.1783_71.6384.png,Built-up
24.1371_70.9971.png,Built-up
24.6135_71.0972.png,Built-up
23.8884_68.1853.png,Permanent_water_bodies
24.2120_68.4589.png,Tree_cover
22.7118_86.6343.png,Tree_cover
21.6635_72.5147.png,
24.0871_69.0884.png,
27.3619_69.4089.png,Tree_cover
20.6959_72.8384.png,
25.8296_67.6765.png,Tree_cover
22.2047_72.4182.png,
27.4085_67.4854.png,Tree_cover
26.2586_69.9976.png,Tree_cover
22.9635_70.4182.png,
23.9135_70.9681.png,Built-up
26.9152_88.3641.png,Tree_cover
23.8635_70.9883.png,Built-up
27.2296_68.7766.png,Tree_cover
24.1635_69.0884.png,Built-up
23.9459_70.6884.png,Built-up
21.4871_72.5796.png,
23.4135_71.2181.png,Built-up
24.5635_71.1060.png,Built-up
20.9371_71.5296.png,
23.5459_71.4296.png,Built-up
24.1283_70.7383.png,Built-up
26.7795_67.3177.png,Tree_cover
24.3871_70.5296.png,
23.8135_69.3148.png,
26.6295_69.2942.png,Tree_cover
26.5086_69.8590.png,Tree_cover
23.7749_69.1648.png,
21.4871_71.2060.png,Cropland
23.8708_68.1677.png,Permanent_water_bodies
29.6793_76.1558.png,Cropland
24.0119_68.6354.png,Permanent_water_bodies
21.4959_72.5884.png,Permanent_water_bodies
24.5783_71.1472.png,
21.9152_88.6930.png,
24.0749_71.0384.png,
21.9749_69.1295.png,Permanent_water_bodies
29.2583_76.1058.png,Cropland
23.3749_68.5181.png,Permanent_water_bodies
26.7296_68.6941.png,Tree_cover
27.5086_69.2854.png,Tree_cover
23.4870_71.4182.png,
23.3871_71.2682.png,
21.4283_72.2295.png,Permanent_water_bodies
25.8883_67.5765.png,Tree_cover
21.4749_72.2884.png,Permanent_water_bodies
26.8472_69.1178.png,Tree_cover
29.5704_76.7646.png,Cropland
24.1959_70.9971.png,
23.9371_70.1295.png,Permanent_water_bodies
24.0783_68.8560.png,Permanent_water_bodies
21.4871_72.4795.png,Permanent_water_bodies
22.2371_72.6060.png,Permanent_water_bodies
24.0134_68.6295.png,Permanent_water_bodies
24.0283_69.2295.png,
23.7871_68.5648.png,Permanent_water_bodies
21.6652_88.3607.png,
22.3782_68.9472.png,Permanent_water_bodies
23.7458_68.5181.png,Permanent_water_bodies
24.0459_68.9972.png,Permanent_water_bodies
29.9293_74.6147.png,
24.1047_69.0884.png,Permanent_water_bodies
23.1871_70.8472.png,Permanent_water_bodies
24.7707_67.0090.png,Permanent_water_bodies
27.4384_67.4976.png,Tree_cover
21.7871_72.5384.png,Permanent_water_bodies
27.0708_68.8942.png,Tree_cover
24.2249_71.1060.png,
27.4085_67.5090.png,Tree_cover
30.3468_77.5646.png,Tree_cover
25.9119_67.9177.png,Tree_cover
24.2370_68.7648.png,Permanent_water_bodies
21.8959_72.3384.png,Permanent_water_bodies
22.2283_72.7148.png,Permanent_water_bodies
24.0046_69.0560.png,Permanent_water_bodies
23.9958_69.2681.png,
20.8249_70.4795.png,Permanent_water_bodies
28.1469_76.7382.png,Cropland
21.2047_72.1181.png,Permanent_water_bodies
27.2707_67.4441.png,
24.2086_70.7765.png,
23.9459_69.4883.png,Shrubland
24.1249_68.7681.png,Grassland
20.9749_71.7383.png,Grassland
23.2959_71.2884.png,Shrubland
23.9635_68.3296.png,Grassland
22.7118_86.5931.png,Tree_cover
26.5915_89.5140.png,Tree_cover
24.0371_69.6295.png,Shrubland
22.2135_72.6972.png,Grassland
24.5783_71.2471.png,Shrubland
26.9972_69.2854.png,
26.2795_69.8089.png,
24.1547_70.9681.png,Shrubland
26.9618_88.6431.png,Tree_cover
22.9249_68.9884.png,Grassland
29.0205_76.4294.png,Cropland
22.7959_69.3883.png,Grassland
22.1871_72.5560.png,Grassland
22.8782_70.6682.png,Herbaceous_wetland
27.4472_68.8975.png,
24.0283_70.6884.png,Shrubland
21.4047_69.8060.png,Grassland
21.9047_72.5884.png,Grassland
23.9547_69.0796.png,Grassland
24.3047_70.4883.png,Shrubland
23.8783_70.9648.png,Shrubland
27.9293_77.2646.png,Cropland
27.5383_69.9590.png,
23.2282_71.7295.png,Herbaceous_wetland
26.1884_67.7354.png,
21.7635_72.4472.png,Grassland
27.4972_69.5090.png,
23.5783_71.3681.png,Shrubland
27.3208_68.8975.png,
21.5371_72.6148.png,Grassland
26.7296_68.7089.png,
21.9249_69.1796.png,Grassland
21.8371_72.5472.png,Grassland
24.0371_69.0560.png,Grassland
21.5547_72.4795.png,Grassland
24.7586_67.2177.png,Permanent_water_bodies
28.7083_75.9058.png,Grassland
23.9749_70.1648.png,Grassland
24.2135_68.9648.png,Shrubland
24.0371_68.9796.png,Grassland
27.4296_69.5976.png,
21.7283_72.3384.png,Grassland
22.6547_70.1884.png,Grassland
24.0783_68.8648.png,Grassland
24.2370_70.9296.png,Shrubland
24.3249_70.4971.png,Shrubland
23.8085_67.8353.png,Permanent_water_bodies
21.3958_72.5147.png,Grassland
24.0547_69.4384.png,Shrubland
24.0749_69.1383.png,Grassland
27.0972_69.5090.png,
24.0283_70.2383.png,Grassland
22.2135_72.7181.png,Grassland
26.9296_69.2354.png,
26.9120_69.2178.png,
24.0871_71.2383.png,Shrubland
22.6547_70.2181.png,Grassland
20.9871_70.1972.png,Grassland
26.1620_67.5589.png,
27.3883_69.2942.png,
22.4135_69.2148.png,Herbaceous_wetland
26.8472_69.2678.png,
26.7208_69.4854.png,
23.7384_68.1853.png,Permanent_water_bodies
27.0383_69.2678.png,
26.5207_69.2678.png,
21.1047_71.9648.png,Herbaceous_wetland
24.6047_71.0796.png,
26.6796_68.5853.png,
26.3971_67.8089.png,Permanent_water_bodies
23.9635_70.2383.png,Herbaceous_wetland
21.4783_74.0060.png,Herbaceous_wetland
21.5459_72.4472.png,Herbaceous_wetland
23.8283_68.6647.png,Herbaceous_wetland
23.6635_70.0972.png,Herbaceous_wetland
27.5295_69.6765.png,
24.6635_71.1884.png,
24.0884_68.7854.png,Permanent_water_bodies
22.0635_72.4182.png,Herbaceous_wetland
24.2883_70.5677.png,
30.4469_77.4882.png,Tree_cover
21.3958_71.5059.png,Cropland
23.5459_71.4472.png,
23.8371_68.4560.png,Herbaceous_wetland
21.8047_72.3560.png,Herbaceous_wetland
23.9958_69.2181.png,
22.4135_70.4472.png,Cropland
21.0283_70.1471.png,Herbaceous_wetland
29.6117_76.6794.png,Cropland
27.4796_69.6475.png,
24.4749_71.3182.png,
23.9635_71.0972.png,
27.2795_67.5178.png,
23.0871_68.7384.png,Herbaceous_wetland
23.2871_71.2383.png,
23.9870_70.9681.png,
24.0635_68.7681.png,Herbaceous_wetland
21.6282_72.4472.png,Herbaceous_wetland
27.0086_69.3441.png,
24.0371_70.7181.png,
22.0749_72.4971.png,Herbaceous_wetland
25.6884_68.2476.png,
27.1119_68.7766.png,
21.6749_72.5059.png,Herbaceous_wetland
22.4870_69.8296.png,Herbaceous_wetland
24.3384_70.9975.png,
24.0871_70.1884.png,Herbaceous_wetland
24.1635_69.3648.png,
23.2458_71.2884.png,
23.6783_68.2681.png,Herbaceous_wetland
24.2546_70.4384.png,
24.0046_71.0384.png,
23.4249_71.2383.png,
26.9884_69.2178.png,
21.3870_72.1884.png,Herbaceous_wetland
24.1635_69.3560.png,
21.8782_72.3884.png,Herbaceous_wetland
26.5796_68.6475.png,
24.2586_67.2766.png,Permanent_water_bodies
21.3249_73.5384.png,Tree_cover
22.1749_72.4883.png,Permanent_water_bodies
26.4296_67.6853.png,Permanent_water_bodies
23.9472_68.2089.png,Permanent_water_bodies
22.0371_72.3972.png,Herbaceous_wetland
27.3208_69.6475.png,
23.9119_68.1941.png,Permanent_water_bodies
29.4469_75.2294.png,Cropland
26.5295_67.3766.png,
21.6749_72.3472.png,Permanent_water_bodies
26.2086_67.7975.png,
23.8884_68.1266.png,Permanent_water_bodies
27.1295_69.1975.png,
23.9547_70.2884.png,Permanent_water_bodies
29.5792_74.7058.png,Cropland
25.9208_67.9766.png,
26.7208_67.8089.png,Cropland
23.8085_67.8441.png,Permanent_water_bodies
22.8749_69.9560.png,Permanent_water_bodies
24.0295_68.3353.png,Permanent_water_bodies
23.9958_69.5884.png,
27.3971_68.8476.png,
24.1749_70.9681.png,
22.1135_72.5182.png,Permanent_water_bodies
27.0884_67.3177.png,
24.6295_71.0942.png,
23.7634_70.9560.png,
23.6959_71.4681.png,Cropland
21.6652_87.7754.png,
24.3371_70.4795.png,
21.5283_70.2181.png,Cropland
23.8384_67.6266.png,Permanent_water_bodies
24.1283_70.9060.png,
26.6620_69.5677.png,
27.1328_88.7640.png,Tree_cover
23.8296_67.9441.png,Permanent_water_bodies
26.4120_69.5475.png,
24.1047_71.2471.png,
24.3249_70.9384.png,
23.9782_70.0884.png,Permanent_water_bodies
26.4120_67.6475.png,Built-up
21.4547_70.8648.png,Cropland
23.7193_89.9571.png,Permanent_water_bodies
23.7282_68.5181.png,Permanent_water_bodies
27.5383_69.6589.png,Cropland
23.6135_68.4296.png,Permanent_water_bodies
24.0749_69.0972.png,Permanent_water_bodies
20.9249_70.2796.png,Permanent_water_bodies
23.5046_68.3971.png,Permanent_water_bodies
23.9283_68.3384.png,Permanent_water_bodies
24.0959_69.1060.png,Permanent_water_bodies
21.5135_72.5796.png,Permanent_water_bodies
25.9472_67.9475.png,Cropland
23.4958_68.3971.png,Permanent_water_bodies
23.9086_67.8353.png,Built-up
24.0708_68.1266.png,Built-up
24.4249_71.2383.png,
29.3582_76.1180.png,Cropland
23.4152_87.6019.png,Grassland
22.3135_70.3795.png,Cropland
24.1635_70.1560.png,Permanent_water_bodies
24.1371_70.7884.png,
24.0783_70.8296.png,
23.2783_71.2972.png,
24.2370_70.5384.png,
29.5968_76.6970.png,Grassland
24.2959_70.9648.png,
27.1383_69.4678.png,Cropland
23.8047_68.6060.png,Permanent_water_bodies
26.7384_68.6178.png,Cropland
21.6249_72.3148.png,Permanent_water_bodies
21.5652_88.4019.png,
27.0620_68.7766.png,Cropland
26.1585_67.9353.png,Cropland
26.7619_68.6975.png,Cropland
23.9135_70.1383.png,Permanent_water_bodies
26.9240_88.4140.png,Tree_cover
22.2459_72.4296.png,Permanent_water_bodies
23.6371_70.1148.png,Permanent_water_bodies
24.1707_68.2089.png,Built-up
21.8371_72.3472.png,Permanent_water_bodies
23.4870_71.1884.png,
21.2249_72.1148.png,Permanent_water_bodies
29.2583_76.6470.png,Cropland
22.1282_72.3648.png,Permanent_water_bodies
22.8959_70.0147.png,Permanent_water_bodies
24.1249_70.6648.png,
24.2749_70.5384.png,
24.0708_68.2177.png,Built-up
24.0459_71.2060.png,
29.6381_74.8882.png,Cropland
24.1795_68.6941.png,Built-up
23.9870_70.1148.png,Permanent_water_bodies
22.0871_72.5059.png,Permanent_water_bodies
21.2249_72.1181.png,Permanent_water_bodies
25.9384_67.9475.png,Cropland
27.2208_68.9589.png,Cropland
26.7296_69.3265.png,Cropland
22.8249_69.1559.png,Permanent_water_bodies
28.3083_76.6558.png,Cropland
26.1119_69.4475.png,Tree_cover
21.7135_72.3384.png,Permanent_water_bodies
22.2371_72.6148.png,Permanent_water_bodies
24.3249_70.9971.png,
22.2871_72.3681.png,Permanent_water_bodies
21.8249_72.3384.png,Permanent_water_bodies
24.1783_69.2681.png,
21.4635_73.9971.png,Permanent_water_bodies
23.3635_68.5181.png,Permanent_water_bodies
24.1371_69.3971.png,
27.8208_67.4942.png,Cropland
26.3707_69.5442.png,Cropland
22.0459_72.4560.png,Permanent_water_bodies
23.6283_70.0796.png,Permanent_water_bodies
21.9047_72.2559.png,Permanent_water_bodies
22.9371_68.9972.png,Permanent_water_bodies
22.5046_72.0682.png,Cropland
24.1135_69.0060.png,Permanent_water_bodies
27.4620_69.3441.png,Cropland
22.2371_72.7972.png,Permanent_water_bodies
26.3707_69.6178.png,Cropland
27.0651_88.1255.png,Tree_cover
24.1249_68.8472.png,Permanent_water_bodies
26.0586_67.7854.png,Cropland
24.0283_69.1148.png,Permanent_water_bodies
24.9085_66.6590.png,Built-up
24.0283_70.0682.png,Permanent_water_bodies
23.0783_70.7181.png,Cropland
21.6047_72.4060.png,Permanent_water_bodies
26.7384_68.7942.png,Cropland
26.7619_69.2678.png,Cropland
21.5135_72.2796.png,Permanent_water_bodies
26.8239_88.3607.png,Tree_cover
29.3468_76.7646.png,Cropland
20.7871_70.5648.png,Permanent_water_bodies
24.2472_68.4976.png,Cropland
23.6783_68.2796.png,Permanent_water_bodies
23.9547_68.2884.png,Permanent_water_bodies
26.9118_88.5254.png,Tree_cover
26.4586_67.6677.png,Permanent_water_bodies
27.2619_69.5442.png,
23.9249_68.6148.png,Permanent_water_bodies
27.9796_69.9854.png,
24.2249_68.9148.png,
23.8620_67.8353.png,Permanent_water_bodies
27.4085_69.4353.png,
23.9749_70.1471.png,Permanent_water_bodies
23.3635_71.2383.png,
24.2370_69.0148.png,
23.9620_68.2266.png,Permanent_water_bodies
25.9085_67.9089.png,
26.4708_69.8975.png,
20.8749_73.2383.png,Tree_cover
27.4384_68.8678.png,
26.0972_69.8942.png,
24.1283_68.9560.png,Permanent_water_bodies
27.4384_69.6975.png,
27.2883_67.3265.png,
26.3619_69.5266.png,
21.8152_88.5107.png,
23.7282_68.4296.png,Permanent_water_bodies
27.3472_69.5178.png,
26.9739_88.1607.png,Tree_cover
24.1871_71.1060.png,
24.2296_68.5178.png,
20.8371_70.4472.png,Permanent_water_bodies
22.8047_70.2884.png,Permanent_water_bodies
23.8783_68.4884.png,Permanent_water_bodies
23.8384_68.1090.png,Permanent_water_bodies
24.5249_71.1148.png,
26.6416_89.5518.png,Tree_cover
26.7503_89.6931.png,Tree_cover
21.0783_70.1060.png,Permanent_water_bodies
24.2707_70.0178.png,
24.6086_68.4854.png,Cropland
23.1871_70.3681.png,Permanent_water_bodies
24.6383_71.0942.png,
26.9884_68.7354.png,
21.9783_72.2884.png,Permanent_water_bodies
21.6783_69.5181.png,Permanent_water_bodies
23.8708_68.0442.png,Permanent_water_bodies
26.9416_88.6255.png,Tree_cover
24.4547_71.2647.png,
24.2586_69.0090.png,
24.1371_70.8560.png,
29.6705_75.7794.png,Cropland
26.1972_67.7442.png,
22.4635_68.9884.png,Permanent_water_bodies
26.7503_89.5107.png,Tree_cover
24.0635_70.7682.png,
24.1047_70.9182.png,
24.0749_71.1796.png,
22.7783_69.7647.png,Permanent_water_bodies
21.3459_69.9472.png,Cropland
22.0749_70.3296.png,Cropland
26.5383_69.8854.png,
23.4547_71.1682.png,
24.3749_70.5147.png,
24.0046_69.4795.png,
20.9783_70.1972.png,Permanent_water_bodies
21.9915_88.1519.png,Built-up
24.6371_71.1972.png,Built-up
26.9708_68.8590.png,
24.2959_71.0648.png,Built-up
22.4749_69.8883.png,Permanent_water_bodies
23.9586_67.4677.png,Permanent_water_bodies
24.0046_69.5181.png,Built-up
21.8782_72.4472.png,Permanent_water_bodies
23.3783_68.5148.png,Permanent_water_bodies
22.0959_72.3296.png,Permanent_water_bodies
23.2959_70.9795.png,Built-up
24.5459_71.2060.png,Built-up
23.5046_70.1148.png,Built-up
24.0371_71.1884.png,Built-up
23.8635_70.9472.png,Built-up
23.7415_88.0107.png,Grassland
26.6620_68.7178.png,Shrubland
29.6082_76.7970.png,Cropland
24.3208_68.8854.png,Shrubland
24.5635_71.0884.png,Built-up
22.2047_72.5182.png,Permanent_water_bodies
22.8749_69.1148.png,Permanent_water_bodies
21.3870_69.9182.png,Grassland
27.5708_68.9265.png,Shrubland
24.2472_68.9353.png,Shrubland
26.9328_88.7141.png,Tree_cover
23.8959_69.0472.png,Permanent_water_bodies
21.8870_72.5884.png,Permanent_water_bodies
23.2327_88.0342.png,Grassland
21.6282_72.4560.png,Permanent_water_bodies
27.5207_69.7476.png,Shrubland
24.0383_68.1178.png,Permanent_water_bodies
26.7086_68.6475.png,Shrubland
23.9620_67.4089.png,Permanent_water_bodies
27.4796_69.7266.png,Shrubland
24.0585_68.4976.png,Permanent_water_bodies
23.9384_68.2354.png,Permanent_water_bodies
27.4208_69.6266.png,Shrubland
24.1459_69.4971.png,Built-up
25.7619_67.8975.png,Shrubland
21.4371_72.5296.png,Permanent_water_bodies
23.8620_67.5941.png,Permanent_water_bodies
22.7458_70.2471.png,Permanent_water_bodies
26.9796_69.3476.png,Shrubland
26.4296_67.6765.png,Permanent_water_bodies
22.2283_72.3681.png,Permanent_water_bodies
26.2883_67.8678.png,Shrubland
23.9782_68.9884.png,Permanent_water_bodies
26.8795_67.2854.png,Shrubland
22.2783_71.8560.png,Grassland
23.8472_68.1975.png,Permanent_water_bodies
29.4117_76.2058.png,Cropland
25.8296_68.0442.png,Shrubland
24.0459_70.8560.png,Built-up
24.5783_71.0884.png,Built-up
21.6547_72.3648.png,Permanent_water_bodies
24.3371_71.0796.png,Herbaceous_wetland
20.9371_70.2884.png,Permanent_water_bodies
26.6708_68.6677.png,Shrubland
24.0086_67.3590.png,Permanent_water_bodies
23.6959_70.5296.png,Built-up
27.3208_67.5090.png,Shrubland
24.2135_70.2647.png,Permanent_water_bodies
24.2249_70.6148.png,Built-up
27.4296_68.8678.png,Shrubland
23.6693_89.9982.png,Permanent_water_bodies
26.7296_69.1442.png,Shrubland
24.0471_68.2854.png,Permanent_water_bodies
27.3208_69.2178.png,Shrubland
22.0459_72.3560.png,Permanent_water_bodies
24.2120_68.7266.png,Permanent_water_bodies
23.4958_71.2682.png,Built-up
24.4283_71.3182.png,Built-up
20.9959_70.2060.png,Permanent_water_bodies
21.3958_71.4148.png,Grassland
24.0749_71.0147.png,Built-up
27.5620_69.5765.png,Shrubland
23.5749_71.9148.png,Grassland
23.6135_68.4182.png,Permanent_water_bodies
23.7959_69.6560.png,Built-up
27.5119_69.9942.png,Shrubland
24.0471_68.1589.png,Permanent_water_bodies
27.0086_69.3353.png,Shrubland
23.2370_71.7383.png,Grassland
23.9870_70.1295.png,Permanent_water_bodies
23.6283_69.9971.png,Permanent_water_bodies
23.7370_69.1471.png,
27.2086_67.2854.png,Shrubland
27.1618_88.0518.png,Tree_cover
29.6881_76.5794.png,Grassland
27.7120_69.7942.png,Shrubland
24.0871_69.7060.png,
21.9547_72.3384.png,Permanent_water_bodies
26.9384_67.2854.png,Shrubland
27.3883_69.6677.png,Shrubland
27.1295_69.4590.png,Shrubland
24.9796_68.0266.png,Permanent_water_bodies
21.9959_72.2884.png,Permanent_water_bodies
23.9635_70.7471.png,
28.4120_69.2942.png,Cropland
21.5783_72.4648.png,Permanent_water_bodies
23.8959_71.0182.png,
24.0459_70.2972.png,Permanent_water_bodies
23.3283_71.2181.png,
27.5295_69.5941.png,Shrubland
24.1871_70.5560.png,
21.6547_72.5182.png,Permanent_water_bodies
23.9958_70.0796.png,Permanent_water_bodies
21.8135_72.4560.png,Permanent_water_bodies
21.5547_70.0884.png,Cropland
27.6585_67.5266.png,Shrubland
26.3384_69.9590.png,Shrubland
21.5871_71.4182.png,Cropland
23.9958_71.1472.png,
22.1459_72.3472.png,Permanent_water_bodies
29.4881_76.2680.png,Cropland
23.8384_67.8089.png,Permanent_water_bodies
22.2249_72.6384.png,Permanent_water_bodies
24.5783_71.2383.png,
24.6047_71.2060.png,
27.7120_69.7854.png,
23.8635_71.0059.png,
22.0240_88.7519.png,
27.0504_88.3106.png,Tree_cover
21.0249_71.7884.png,Permanent_water_bodies
21.2635_72.5796.png,Permanent_water_bodies
21.9959_72.3681.png,Permanent_water_bodies
27.4620_68.8766.png,
26.9586_69.2089.png,
28.7705_75.6294.png,Cropland
27.0708_69.3089.png,
24.0547_68.9648.png,Permanent_water_bodies
24.2086_70.8942.png,
25.7384_68.1941.png,
23.3249_71.2471.png,
26.5827_89.5140.png,Tree_cover
26.8208_69.2590.png,
22.8749_69.9648.png,Permanent_water_bodies
22.4283_69.7972.png,Permanent_water_bodies
27.7884_67.4854.png,
22.8371_69.1682.png,Permanent_water_bodies
27.3120_69.6975.png,
21.3547_72.5796.png,Permanent_water_bodies
23.8296_67.6090.png,Permanent_water_bodies
24.1749_70.8883.png,
24.0371_69.2181.png,
29.6205_74.7058.png,Cropland
21.4547_72.5884.png,Permanent_water_bodies
21.9959_69.1295.png,Permanent_water_bodies
22.4283_69.0648.png,Permanent_water_bodies
26.2883_69.9353.png,
24.1959_71.1060.png,
27.4708_69.3089.png,
29.5616_74.5970.png,Cropland
22.9547_70.3972.png,Permanent_water_bodies
20.6871_70.8648.png,Permanent_water_bodies
23.9459_70.9681.png,
27.1884_67.3590.png,
21.8782_72.5059.png,Permanent_water_bodies
23.7783_71.0147.png,
23.6871_70.0560.png,Permanent_water_bodies
23.2959_71.2060.png,
21.9459_69.1884.png,Permanent_water_bodies
21.4635_72.5182.png,Permanent_water_bodies
23.6749_71.4472.png,Cropland
29.3204_76.0646.png,Cropland
22.0916_88.2107.png,
24.1283_68.9182.png,Permanent_water_bodies
23.9459_71.1472.png,
21.8870_72.3884.png,Permanent_water_bodies
23.9870_68.8384.png,Permanent_water_bodies
27.4085_69.4265.png,
23.3959_71.1060.png,
24.0046_71.1682.png,
21.9959_72.4560.png,Permanent_water_bodies
25.8384_68.0976.png,
26.4884_69.5941.png,
22.0783_72.3796.png,Permanent_water_bodies
24.2783_70.5296.png,
20.8782_71.5059.png,Permanent_water_bodies
24.2795_70.0765.png,Herbaceous_wetland
26.7740_88.5019.png,Tree_cover
26.0796_67.9265.png,
22.4635_69.7884.png,Permanent_water_bodies
21.8782_69.3883.png,Permanent_water_bodies
24.4283_71.2647.png,
23.3749_71.0560.png,
24.0884_68.1442.png,Permanent_water_bodies
20.7783_72.8296.png,Permanent_water_bodies
21.8547_69.2884.png,Permanent_water_bodies
24.2282_70.0972.png,Permanent_water_bodies
26.1119_67.9089.png,
25.9472_68.0090.png,
24.0871_70.9883.png,
22.1282_72.5147.png,Permanent_water_bodies
27.2707_69.2766.png,
26.9472_67.3476.png,
26.7296_69.1765.png,
24.2472_69.9942.png,
21.6135_71.0884.png,Cropland
27.3971_69.4265.png,
27.4586_69.1765.png,
29.7381_76.8294.png,Cropland
23.8547_71.0182.png,
23.6749_70.1060.png,Permanent_water_bodies
27.3795_69.4590.png,
24.2047_70.6148.png,
21.4749_72.4060.png,Permanent_water_bodies
21.9783_69.1796.png,Permanent_water_bodies
23.8120_67.8476.png,Permanent_water_bodies
24.1795_69.6589.png,
23.8296_68.1178.png,Permanent_water_bodies
26.1796_67.8854.png,
24.0283_69.0796.png,Permanent_water_bodies
21.8118_88.5107.png,
24.0249_69.0648.png,Permanent_water_bodies
23.2282_71.3384.png,
27.2296_69.5475.png,
24.0620_68.7089.png,Permanent_water_bodies
23.8749_68.7648.png,Permanent_water_bodies
26.7916_88.5254.png,Tree_cover
24.0086_68.2766.png,Permanent_water_bodies
21.4135_71.6148.png,Grassland
22.1959_72.3884.png,Permanent_water_bodies
23.6749_68.4182.png,Permanent_water_bodies
25.6207_67.7975.png,
23.9958_70.9795.png,
23.5371_71.2148.png,
23.8085_67.7265.png,Permanent_water_bodies
21.3782_69.7884.png,Permanent_water_bodies
22.1635_72.3884.png,Permanent_water_bodies
27.5796_69.8089.png,
23.7871_69.6295.png,
27.4708_69.3177.png,
21.2783_72.1181.png,Permanent_water_bodies
24.3384_67.3678.png,Permanent_water_bodies
26.9972_69.3476.png,
27.4472_69.3854.png,
26.6471_68.5976.png,
26.6207_68.6853.png,
29.5792_76.3558.png,Cropland
23.3283_70.9681.png,
26.7239_89.7343.png,Tree_cover
26.9120_68.8353.png,
24.0620_68.6975.png,Permanent_water_bodies
26.7004_89.6019.png,Tree_cover
24.7296_67.0975.png,Permanent_water_bodies
23.8459_68.7296.png,Permanent_water_bodies
23.6783_68.4972.png,Permanent_water_bodies
24.2282_69.0884.png,Permanent_water_bodies
23.3249_68.6060.png,Permanent_water_bodies
23.6249_71.3182.png,
26.8296_68.7678.png,
21.7871_71.0796.png,Grassland
24.0283_70.1796.png,Permanent_water_bodies
24.6635_71.0972.png,
23.3459_71.0972.png,
21.8118_88.5140.png,
23.5134_71.3681.png,
23.8783_71.0682.png,
26.7916_89.4843.png,Tree_cover
24.9085_66.6766.png,Permanent_water_bodies
24.8707_70.9441.png,Shrubland
21.0783_71.9560.png,Permanent_water_bodies
24.0708_68.7476.png,Permanent_water_bodies
22.0959_72.4795.png,Permanent_water_bodies
29.6293_76.8558.png,Cropland
21.5459_71.2884.png,Grassland
21.6047_72.4384.png,Permanent_water_bodies
25.8619_69.9590.png,
23.3047_71.5147.png,
24.1749_70.5648.png,
23.5547_71.1884.png,
27.5207_69.5853.png,
24.0871_70.8148.png,
21.5283_72.2796.png,Permanent_water_bodies
23.3283_71.0972.png,
27.6620_67.5090.png,
23.8959_68.2384.png,Permanent_water_bodies
22.4249_70.2181.png,Cropland
27.4620_69.3854.png,
21.1783_72.0884.png,Permanent_water_bodies
23.8416_86.8140.png,
24.0620_68.6853.png,Permanent_water_bodies
26.5086_69.3177.png,
23.1871_70.3648.png,Permanent_water_bodies
22.2283_68.9472.png,Permanent_water_bodies
20.9871_70.2181.png,Permanent_water_bodies
26.6796_68.6266.png,
26.9796_69.2089.png,
21.8547_72.4883.png,Permanent_water_bodies
21.8749_72.1972.png,Permanent_water_bodies
23.5134_68.4059.png,Permanent_water_bodies
21.9371_72.3182.png,Permanent_water_bodies
26.6416_89.5606.png,Tree_cover
21.4783_72.3884.png,Permanent_water_bodies
21.5871_72.3384.png,Permanent_water_bodies
23.8296_68.0765.png,Permanent_water_bodies
23.8472_67.6442.png,Permanent_water_bodies
20.8870_70.3681.png,Permanent_water_bodies
21.7547_72.3796.png,Permanent_water_bodies
26.9208_67.3353.png,
24.0959_71.0384.png,
26.6328_89.4641.png,Tree_cover
21.5749_71.3681.png,Cropland
20.8135_70.4883.png,Permanent_water_bodies
27.5383_69.8265.png,
21.6459_71.6560.png,Cropland
23.7546_68.5682.png,Permanent_water_bodies
24.5959_71.2148.png,
21.4371_73.8647.png,Permanent_water_bodies
26.8586_68.8089.png,
21.5135_72.6148.png,Permanent_water_bodies
21.4871_72.5682.png,Permanent_water_bodies
24.5635_71.2295.png,
26.1708_69.7178.png,
21.4459_71.3182.png,Cropland
26.7086_69.3353.png,
24.5884_67.2265.png,Permanent_water_bodies
22.7749_70.6295.png,Cropland
26.5207_69.3177.png,
27.4586_69.7942.png,
24.0783_71.0147.png,
24.2871_70.5147.png,
